32878,-8345984
2453254,-3702618
7276055,53120
399144,2425055
6564084,7257600
2684032,421566
16023718,6555246
8431233,2665990
10912008,-776018
8458240,-8326104
2162900,-5865228
36467,-8280448
9335558,3244454
7538422,17025
420393,5505098
6957556,7820288
2749568,423764
16023718,-1440136
8431233,2746886
10912115,-775702
8487936,-8326100
9175180,-5865228
35965,-8280448
9207046,-5996122
8783566,44417
445997,3866805
13512180,-7980288
3077248,429407
16023718,132749
8431233,3015174
10912230,-774636
8515072,-8326098
16122064,-5865228
53390,-8214912
14977286,1016486
8980102,6018
427565,-1834968
14953460,-8247808
2880640,426534
16023718,-1833342
8431234,2742278
10912337,-775720
8542464,-8326103
6881512,-5865228
8563,-8214912
2192134,8028838
7538358,35458
400424,-917357
1845492,7467520
2684032,422386
16023718,-2423180
8431234,2677510
10912444,-775973
8571904,-8326104
13893681,-5865228
12665,-8214912
3242246,-1211738
8521276,62850
408617,253
3942900,-8257536
2749568,427838
16023718,3540615
8431235,2700806
10912559,-775807
8599296,-8326103
4129008,-5865228
61577,-8149376
2395398,5800870
9242346,24707
453161,2359408
10693364,-7394816
2815104,429866
16023718,-6093169
8431235,2848774
10912666,-775304
8626688,-8326101
11665478,-5865228
1428,-8149376
365574,-3963994
9701050,54147
401455,65755
2109428,-6946560
3142784,431617
16023718,-3209583
8431235,3067654
10912772,-774449
8656128,-8326098
1900790,-5865228
63113,-8083840
16156934,3572902
8521413,16004
443693,-4849594
12922356,-8210944
2946176,424204
16023718,5179001
8431236,2903814
10912887,-775659
8683264,-8326102
8912942,-5865228
11889,-8083840
11038726,-6257498
7341629,43396
408873,-5766983
9447924,7549696
2749568,422707
16023718,-7338381
8431236,2740742
10912994,-775726
8710656,-8326103
16449606,-5865228
28788,-8018304
7369734,755110
7603845,7301
395562,-3801052
600820,7915008
2815104,424134
16023718,4130426
8431237,2768646
10913101,-775617
8740096,-8326102
6684812,-5865228
35962,-8018304
9206278,8291750
7997142,34437
448042,1900687
14035700,8002816
2880640,424413
16023718,7145081
8431237,2845958
10913216,-774909
8767488,-8326099
13631679,-5865228
49020,-8018304
361478,-1473114
8652329,26804
436306,-2752400
11031284,2741760
5436544,403926
16023719,-5765591
8431540,5435654
10990745,-765199
11837696,-8326062
11665554,-5799692
24375,-4937856
6240006,-4016985
3606188,54196
396887,-2621221
940020,4118528
5764224,409304
16023719,-7666110
8431540,5737222
10990852,-764021
11867136,-8326058
1900659,-5799692
29503,-4872320
7552774,3519911
3671636,15797
414806,3735622
5527284,3684608
5698688,405766
16023719,3868209
8431541,5651206
10990967,-764793
11894528,-8326060
8847412,-5799692
13353,-4872320
2498566,-6244953
2098789,43189
419154,2490553
1331700,1448192
5371008,398873
16023719,1312278
8431541,5350662
10991074,-765531
11921920,-8326063
16384086,-5799692
54027,-4806784
13830918,767655
722584,7094
457552,-7405532
16470260,888576
5305472,396687
16023719,1312272
8431542,5313542
10991181,-765676
11951360,-8326063
6619263,-5799692
32530,-4806784
8327686,8304295
1378043,34486
457553,7667854
16470516,1406208
5371008,399299
16023719,-915945
8431542,5370374
10991296,-765505
11978752,-8326063
13631524,-5799692
9243,-4806784
2236934,-1460569
2229944,61878
440403,2228225
9655796,2753792
5633152,403973
16023719,-7141846
8431543,5627910
10991402,-764448
12006144,-8326059
4391125,-5799692
41774,-4741248
10694150,5486503
3016287,25783
442452,-130964
12604660,3014144
5567616,404990
16023719,-4454868
8431543,5487622
10991509,-764996
12035584,-8326063
11403404,-5799692
35879,-4741248
9185030,-3754073
2164227,53175
394064,-4390697
217332,2211072
5239936,401479
16023719,8324640
8431543,5209862
10991624,-765992
12062720,-8326065
1638421,-5799692
5410,-4675712
13901574,3258535
2033178,15032
399952,-2883510
12603380,2155776
5239936,401637
16023719,-4192736
8431544,5222918
10991731,-766030
12090112,-8326065
9175155,-5799692
31011,-4675712
7938822,-6506329
2295347,44472
415568,6553781
5722356,2253824
5305472,402020
16023719,-8124893
8431544,5276678
10991838,-765820
12119552,-8326063
16187604,-5799692
54310,-4675712
13903366,1030567
2950853,6073
443731,3801120
12932084,2963968
5633152,405464
16023719,1508911
8431545,5576454
10991953,-764765
12146944,-8326060
6357228,-5799692
60462,-4610176
4467974,8042919
2950745,33465
416084,4456595
2249972,3180288
5567616,405639
16023719,2229808
8431545,5402118
10992060,-765330
12174336,-8326062
13893755,-5799692
64035,-4610176
16392966,-1721945
2295545,62905
452942,-8191747
15290100,2065152
5174400,401283
16023719,-2554333
8431546,5167366
10992166,-766247
12203776,-8326066
4128952,-5799692
47143,-4544640
12068614,5814951
2623208,24762
452686,-5767064
15224564,2664448
5239936,404018
16023719,3343914
8431546,5190406
10992281,-766082
12231168,-8326065
11141347,-5799692
58153,-4544640
10430726,-3949913
2688578,52154
410191,-6356773
14766068,2831616
5239936,404277
16023719,-2030037
8431546,5282822
10992388,-765796
12258560,-8326064
1900790,-5799692
39725,-4479104
10169606,2997159
2950861,16059
422227,-8388538
7427060,3309568
5502080,406144
16023719,4916788
8431547,5524230
10992495,-764853
12288000,-8326060
8912910,-5799692
3636,-4479104
930822,-6243417
3213018,43451
449107,-5111631
14308340,3256832
5436544,405092
16023719,-8059346
8431547,5408006
10992610,-765762
12315136,-8326064
15859849,-5799692
35112,-4413568
5907206,769191
2295317,5052
398671,5898276
1330932,2227712
5174400,401918
16023719,1312289
8431548,5147142
10992717,-766326
12342528,-8326066
6684680,-5799692
14375,-4413568
3680006,7781543
2557653,34492
439374,8061071
11816692,2784000
5174400,404091
16023719,-5962195
8431548,5154054
10992824,-766299
12371968,-8326066
13631709,-5799692
56623,-4413568
14495494,-1459033
3212855,61884
407375,1769721
3624948,3218176
5239936,406773
16023719,-7928268
8431549,5211910
10992939,-765992
12399360,-8326065
3866734,-5799692
28217,-4348032
6373382,5553575
4195885,23741
404818,6357100
3822836,4729088
5567616,411689
16023719,3802696
8431549,5510150
10993046,-764908
12426752,-8326060
11403464,-5799692
45376,-4348032
11616262,-4211289
4195929,53181
451666,2490583
14963444,3876352
5436544,408358
16023719,4261426
8431549,5390598
10993152,-765375
12456192,-8326065
1638470,-5799692
17958,-4282496
4597254,3325607
1902160,15038
413774,-3669950
5263092,1951744
5174400,399851
16023719,3278361
8431550,5124614
10993267,-766202
12483584,-8326065
8650790,-5799692
9753,-4282496
15209478,-6504793
1312445,42430
441678,-1572683
9457396,1060352
5174400,397358
16023719,-7338480
8431550,5152518
10993374,-766305
12510720,-8326066
16187582,-5799692
39450,-4282496
10099206,507815
1705670,6335
451918,5570592
15027956,2053376
5174400,401237
16023719,-7993824
8431551,5211654
10993481,-766074
12540160,-8326064
6422629,-5799692
25888,-4216960
6627334,8044455
2623077,33471
419154,6815883
6640372,2648064
5502080,405204
16023719,-4127186
8431551,5488902
10993596,-764997
12567552,-8326061
13369524,-5799692
46126,-4216960
11217158,-1720409
2688620,60863
420947,-5570306
9523956,2298624
5436544,402195
16023719,-7272925
8431552,5296134
10993703,-765744
12594944,-8326064
4128791,-5799692
47893,-4151424
12260614,5292199
1377851,24768
425806,-5504920
8343284,1420288
5174400,398764
16023719,8259101
8431552,5144070
10993810,-766338
12624384,-8326066
11141336,-5799692
55331,-4151424
14164742,-3948377
2492015,52160
421710,7143635
7294708,2518272
5174400,403478
16023719,-6289880
8431552,5152774
10993925,-766334
12651776,-8326066
1376485,-5799692
58667,-4085888
7745286,3064231
3081981,14017
458062,7733318
10309620,3620864
5239936,407360
16023719,-6486473
8431553,5226246
10994031,-766017
12679168,-8326065
8913126,-5799692
20288,-4085888
5193734,-6766169
4195955,43457
424275,-7864143
7951348,4294656
5502080,409992
16023719,-6224322
8431553,5546246
10994138,-764767
12708608,-8326061
15925265,-5799692
4407,-4085888
1128198,770727
2950712,5314
407635,5439516
3691508,2970368
5436544,400843
16023719,7341597
8431554,5402630
10994253,-765697
12735744,-8326064
6160574,-5799692
48650,-4020352
5243398,7783079
132861,32450
458062,5243023
6573812,186624
5174400,393945
16023719,6555138
8431554,5151494
10994360,-766309
12763136,-8326066
13697191,-5799692
43782,-4020352
11208198,-1981785
394892,61890
438350,-4128518
11554548,704768
5174400,395969
16023719,-2554353
8431555,5167366
10994467,-766247
12792576,-8326065
3866807,-5799692
46872,-3954816
11999238,5555111
2426459,23747
416592,-1179547
5984500,2485760
5305472,406299
16023719,2688563
8431555,5253382
10994582,-765770
12819968,-8326064
10879110,-5799692
34371,-3954816
8015878,-4209753
5244570,51139
432722,7995608
5395700,5605120
5567616,415111
16023719,5375573
8431555,5555206
10994689,-764732
12847360,-8326060
1638582,-5799692
40010,-3889280
10242566,2802855
4851253,15044
407636,4390978
3691764,4342528
5567616,410179
16023719,7931448
8431556,5404934
10994795,-765319
12876800,-8326064
8650752,-5799692
48,-3889280
12294,-6437721
2426427,42436
408399,65709
3887092,2425088
5239936,398851
16023719,4982294
8431556,5196806
10994910,-766116
12904192,-8326065
15663237,-5799692
34062,-3889280
5377030,509351
788025,4293
407887,5373984
7950324,856320
5239936,396561
16023719,7931405
8431557,5216518
10995017,-766055
12931328,-8326065
6422775,-5799692
47127,-3823744
12064518,7521703
1509073,33733
408400,5767307
3887348,1660928
5305472,399704
16023719,-1964518
8431557,5300742
10995124,-765726
12960768,-8326063
13434891,-5799692
2848,-3823744
729094,-1718873
2754122,61125
412244,1179894
4871412,2757120
5633152,405467
16023719,2426415
8431558,5580038
10995239,-764700
12988160,-8326060
3604534,-5799692
13870,-3758208
12528134,5293735
2754153,22726
420180,-4259735
10376180,2552064
5502080,403185
16023719,-6420954
8431558,5370886
10995346,-765452
13015552,-8326063
11206697,-5799692
54037,-3758208
13833478,-4471129
1377885,52166
419919,4063444
6836212,1195520
5239936,397886
16023719,-6289903
8431558,5218310
10995453,-766048
13044992,-8326065
1376453,-5799692
50451,-3692672
12915462,3065767
1705708,14023
453711,6946878
15486964,1731072
5239936,401447
16023719,-260576
8431559,5241862
10995568,-765905
13072384,-8326064
8388620,-5799692
3106,-3692672
2695942,-6699097
2295449,41415
432464,2687153
14766324,2338816
5305472,402352
16023719,-2030045
8431559,5326854
10995674,-765624
13099776,-8326063
15925292,-5799692
49957,-3692672
12788998,313511
2426415,5593
355403,-3669987
7097332,-1390592
4977792,387784
16023720,7079402
8431833,5039877
11065670,-766745
14241280,-8326068
6226014,-5734156
19958,-2512768
5109253,7330216
16123303,32985
380491,721032
13519860,-980224
4977792,389387
16023720,-2619927
8431833,4970501
11065777,-767016
14270720,-8326070
13238345,-5734156
18913,-2512768
4841733,-1910360
13632874,60121
354888,-5308173
6965492,-3100928
4650112,377239
16023720,-3013183
8431834,4641285
11065892,-768364
14298112,-8326074
3408016,-5734156
37053,-2447232
13615365,5102248
12649760,21978
335943,-3211162
2639860,-3965440
4715648,377726
16023720,2622915
8431834,4630277
11065999,-768345
14325504,-8326074
10944741,-5734156
15291,-2447232
3914501,-4662616
12256685,51418
374342,-2490159
11945716,-4269568
4650112,376538
16023720,-1374782
8431834,4647685
11066106,-768277
14354944,-8326073
1179662,-5734156
3783,-2381696
968453,2874280
12977462,13275
341576,5963835
3557620,-3777792
4912256,380127
16023720,6030796
8431835,4873221
11066221,-767221
14382336,-8326069
8192040,-5734156
10456,-2381696
14671109,-6890584
14484922,40667
375370,-2162514
3689204,-2032640
4912256,385276
16023720,3671520
8431835,4825605
11066327,-767582
14409728,-8326071
15728666,-5734156
19169,-2381696
4907269,56488
14746996,4572
360261,-3211239
8340980,-2175232
4584576,384719
16023720,8062428
8431836,4487941
11066434,-768901
14439168,-8326076
5963905,-5734156
33241,-2316160
8509701,7593128
14353793,31964
360772,5374084
8471796,-2403840
4519040,383914
16023720,4392411
8431836,4473605
11066549,-768881
14466304,-8326076
12976315,-5734156
48090,-2316160
12572933,-2171736
14222711,59356
358212,-4259593
11879668,-2584320
4519040,383121
16023720,-4913704
8431837,4523269
11066656,-768763
14493696,-8326075
3735615,-5734156
9949,-2250624
2546949,4840872
14484812,23261
360518,-5308318
8406772,-1855744
4650112,385967
16023720,6424044
8431837,4743685
11066763,-767902
14523136,-8326072
10748129,-5734156
57838,-2250624
14806533,-4399704
15533375,50397
343880,-1900339
4147444,-1187072
4715648,389120
16023720,-3340816
8431837,4705541
11066878,-768289
14550528,-8326074
917527,-5734156
6130,-2185088
783109,2612904
15926645,12254
357701,720960
15025140,-763136
4453504,390235
16023720,-1767948
8431838,4369413
11066985,-769364
14577920,-8326078
8454165,-5734156
46823,-2185088
11986693,-7151960
15140341,41694
392770,131242
16663284,-1834496
4387968,386050
16023720,-129571
8431838,4390405
11067091,-769282
14607360,-8326077
15466542,-5734156
11998,-2185088
3071493,384936
14746956,3551
347203,3604501
4998132,-2017536
4453504,384124
16023720,-7207460
8431839,4428293
11067206,-768973
14634752,-8326076
5701846,-5734156
55002,-2119552
6675973,7397288
14550437,30943
369988,6619272
12338932,-1904896
4650112,385775
16023720,-4454942
8431839,4727813
11067313,-767964
14662144,-8326072
13238343,-5734156
60396,-2119552
15461381,-2433112
15467801,60383
367175,7864563
10110964,-1280000
4715648,388216
16023720,67044
8431840,4653317
11067420,-768255
14691584,-8326074
3473591,-5734156
47061,-2054016
12047621,5103784
13108572,22240
351300,-3473314
6046964,-3618048
4387968,377676
16023720,-1571389
8431840,4384773
11067535,-769247
14718720,-8326077
10420400,-5734156
45251,-2054016
4704261,-4661080
13108674,49376
377411,4653265
6112244,-3145472
4453504,380929
16023720,6096336
8431840,4436997
11067642,-769100
14746112,-8326077
1245197,-5734156
222,-1988480
56837,2351528
14550460,13281
392003,-6750148
16466932,-1992448
4453504,385433
16023720,1770982
8431841,4463365
11067749,-768997
14775552,-8326076
8192237,-5734156
60901,-1988480
15590661,-6889048
14943687,40673
378693,-5635930
13059572,-1791488
4715648,387462
16023720,-1178135
8431841,4713989
11067864,-767862
14802944,-8326072
15204529,-5734156
45543,-1988480
320517,123560
14943656,2530
370760,262169
6506740,-1815040
4781184,386126
16023720,6489572
8431842,4676357
11067971,-768165
14830336,-8326073
5963999,-5734156
24538,-1922944
6281733,7135912
14288267,31970
332868,2359428
1328372,-3333120
4519040,380196
16023720,-1964604
8431842,4448773
11068077,-769054
14859776,-8326076
12976168,-5734156
10441,-1922944
2672901,-2104664
13698396,59362
351300,-6422289
6046964,-3039744
4519040,383574
16023720,787930
8431843,4459525
11068192,-768802
14887168,-8326076
3211481,-5734156
55773,-1857408
3070981,4842408
14419441,21219
389444,3014754
148980,-2186240
4584576,384676
16023720,132574
8431843,4546053
11068299,-768674
14914304,-8326075
10747951,-5734156
30187,-1857408
7727877,-4922456
15402376,50659
377671,-2817843
12797940,-928512
4715648,389589
16023720,-8321543
8431843,4817157
11068406,-767615
14943744,-8326071
983197,-5734156
40444,-1791872
10353669,2614440
16516423,12260
345929,5767224
4671988,-239616
4781184,392043
16023720,-3471877
8431844,4770565
11068521,-768133
14971136,-8326073
7930033,-5734156
45557,-1791872
7334661,-7150424
15402469,39652
386373,7274667
10372340,-1894656
4519040,385815
16023720,-6421021
8431844,4455173
11068628,-769029
14998528,-8326077
15466582,-5734156
54751,-1791872
14016261,-138072
14615935,3557
369732,3342358
10765556,-2280704
4519040,384307
16023720,5440984
8431845,4543237
11068735,-768685
15027968,-8326075
5701737,-5734156
27100,-1726336
6937605,7398824
14615859,30949
340805,131200
3360244,-2162176
4584576,384028
16023720,-2947620
8431845,4576005
11068850,-768572
15055360,-8326075
12714133,-5734156
38361,-1726336
9490949,-2366040
13764086,58341
390726,-7339789
4671988,-2357504
4846720,384007
16023720,4654556
8431846,4875525
11068956,-767387
15082752,-8326070
3473631,-5734156
55266,-1660800
14148101,4581032
14812523,22246
386121,7405662
14961140,-1937152
4846720,385649
16023720,6424037
8431846,4809221
11069063,-767646
15112192,-8326072
10486005,-5734156
62946,-1660800
16114181,-4659544
14484751,49638
331590,-130871
1001204,-2228736
4519040,383668
16023720,-522790
8431846,4519941
11069178,-768633
15139328,-8326075
720919,-5734156
6108,-1595264
7659013,2353064
14550466,11495
377413,7602236
10962420,-2077952
4584576,385099
16023720,-5831200
8431847,4576005
11069285,-768557
15166720,-8326075
8257730,-5734156
8418,-1595264
2155013,-7411800
14812447,40935
363590,2883751
9193204,-1889280
4650112,385836
16023720,7931365
8431847,4618501
11069392,-768391
15196160,-8326073
15269902,-5734156
3814,-1595264
976389,125096
15271356,2536
375880,5767186
12339444,-1484800
4977792,389054
16023720,2295279
8431848,4924165
11069507,-767166
15223552,-8326069
5439594,-5734156
27377,-1529728
2748677,7137448
15795489,29928
336203,2687109
9128692,-977408
4912256,389398
16023720,-7666191
8431848,4818693
11069614,-767609
15250944,-8326071
12976267,-5734156
42218,-1529728
10807813,-2627416
15336872,59368
344646,2425071
4343540,-1563392
4650112,387109
16023720,-5241368
8431849,4567045
11069720,-768592
15280384,-8326074
3211505,-5734156
61930,-1464192
15854085,4909480
15533324,21225
330822,1900634
804596,-1237760
4650112,388742
16023720,6555118
8431849,4613125
11069835,-768375
15307776,-8326074
10223787,-5734156
44014,-1464192
651013,-4920920
15664456,48617
346182,590029
7292660,-1017600
4650112,389241
16023720,7276016
8431849,4689157
11069942,-768115
15334912,-8326073
983278,-5734156
1525,-1398656
390405,2091688
16057845,12522
375369,-6029256
12208628,-154624
4846720,392612
16023720,656900
8431850,4983302
11070049,-766966
15364352,-8326069
7995523,-5734156
33546,-1398656
8587782,-7148888
656934,39914
403019,-5439325
2509812,699648
4912256,394974
16023720,-5175802
8431850,4894982
11070164,-767650
15391744,-8326071
14942318,-5734156
28162,-1398656
13303301,-136536
16647528,1515
354375,-3538922
13780468,-345600
4584576,391866
16023720,-3013126
8431851,4582917
11070271,-768530
15419136,-8326075
5767369,-5734156
35838,-1333120
9174533,6876072
16647568,30955
422470,-2293631
7489268,515328
4650112,395229
16023720,-6879723
8431851,4626182
11070378,-768361
15448576,-8326074
12714101,-5734156
29980,-1333120
7674886,-2364504
2098919,58347
452422,4260075
15156980,2113792
4715648,402651
16023720,6030884
8431852,4676614
11070493,-768098
15475968,-8326073
2949316,-5734156
50210,-1267584
13311494,4648104
1967765,20204
431432,-3473314
7425012,2051840
4977792,401231
16023720,7407135
8431852,4995846
11070599,-766917
15503360,-8326068
10485906,-5734156
38933,-1267584
9966854,-5116760
1378023,49644
456267,2162889
16141300,991488
4977792,397089
16023720,-4192759
8431852,4898822
11070706,-767296
15532800,-8326071
721049,-5734156
39170,-1202048
10027526,2420136
16319776,11501
335943,-4784076
2115572,-411904
4650112,389996
16023720,3737075
8431853,4602117
11070821,-768329
15560192,-8326074
7733452,-5734156
52470,-1202048
13367557,-7410264
16319882,38893
363078,-3473241
13387508,-359680
4650112,391811
16023720,-3406342
8431853,4671493
11070928,-768184
15587328,-8326073
15270083,-5734156
43270,-1202048
11077126,-397912
394779,2798
433479,851986
10307572,986368
4715648,397069
16023720,-2161124
8431854,4710150
11071035,-768033
15616768,-8326072
5505250,-5734156
57894,-1136512
14820870,7138984
2754137,29934
416074,-2817923
5851892,2807040
4977792,404878
16023720,-326099
8431854,4979462
11071150,-766803
15644160,-8326068
12451986,-5734156
37418,-1136512
1319686,-2625880
2295328,57326
401484,1310960
10243060,1767168
4977792,400119
16023720,-6552038
8431855,4892934
11071257,-767319
15671552,-8326070
3211500,-5734156
11525,-1070976
2950406,4386728
329450,21231
381255,6488154
13715444,-433408
4715648,391523
16023720,-3013133
8431855,4641285
11071364,-768302
15700992,-8326073
10223707,-5734156
23542,-1070976
6026757,-4853848
16385354,48623
346695,6160581
4868084,-369152
4715648,392239
16023720,4326908
8431855,4669957
11071479,-768133
15728384,-8326073
458790,-5734156
9730,-1005440
10552838,2158760
394995,10480
455495,-6225864
11094260,524288
4781184,395264
16023720,-5700088
8431856,4776710
11071585,-767773
15755776,-8326072
7995556,-5734156
33033,-1005440
8456454,-7671640
591520,39920
450379,917667
14633972,921088
4977792,396814
16023720,1553
8431856,5046278
11071692,-766720
15785216,-8326068
15007761,-5734156
4370,-1005440
1118726,-135000
919211,1777
437068,5505038
11226356,939008
5043328,395860
16023720,-7141878
8431857,5018374
11071807,-767266
15812352,-8326070
5242892,-5734156
3081,-939904
10290694,6877608
394944,28913
442440,-6487935
11159540,283392
4715648,394323
16023720,-5634556
8431857,4727302
11071914,-767966
15839744,-8326072
12779667,-5734156
55302,-939904
14157318,-2887256
394794,58353
418888,3277036
6572276,668160
4781184,395826
16023720,-7862775
8431858,4753414
11072021,-767864
15869184,-8326071
2949183,-5734156
16135,-874368
4130566,4649640
460395,20210
420681,-393129
7031284,522752
4846720,395673
16023720,-4651511
8431858,4831494
11072136,-767379
15896576,-8326070
9961676,-5734156
52235,-874368
6295302,-5115224
984668,47602
416843,6291658
10505716,1344768
5108864,398469
16023720,-6289900
8431858,5145862
11072243,-766331
15923968,-8326066
721066,-5734156
16407,-808832
4200198,1897384
1508897,11507
447053,524340
13782516,1509376
5108864,399112
16023720,3802643
8431859,5061126
11072349,-766662
15953408,-8326069
7733446,-5734156
50701,-808832
12979462,-7343192
591372,38899
396362,-6422369
805620,630272
4781184,394803
16023720,-3537402
8431859,4770310
11072464,-767556
15980800,-8326071
14745696,-5734156
24583,-808832
14354694,-396376
591563,756
445257,-2424814
3558132,657408
4912256,395784
16023720,3540490
8431860,4881158
11072571,-767365
16007936,-8326070
5505206,-5734156
14347,-743296
3672838,6616232
722585,30196
426571,5701757
8539124,874240
4977792,396631
16023720,6620697
8431860,5006598
11072678,-766875
16037376,-8326068
12517501,-5734156
32040,-743296
8202246,-2624344
3540525,57332
404815,6291688
2969588,3563520
5305472,409056
16023720,-1309123
8431861,5303302
11072793,-765692
16064768,-8326063
2687194,-5734156
55866,-677760
15214854,4388264
2688725,19189
447824,-1572773
10572020,1709312
5305472,399893
16023720,-6224358
8431861,5224966
11072900,-766022
16092160,-8326065
10223712,-5734156
36358,-677760
9307654,-5376600
394899,48629
353868,4456646
6704372,-310272
5043328,392004
16023720,7538157
8431861,5010181
11073007,-766861
16121600,-8326067
459000,-5734156
63719,-612224
16312069,2160296
15336747,10486
338765,4522032
2838004,-1424128
5108864,388448
16023720,-8387091
8431862,5079045
11073122,-766427
16148992,-8326066
7471189,-5734156
22001,-612224
1440261,-7604568
16385410,37878
361038,1376419
15945460,-62208
5174400,392973
16023720,-850433
8431862,5204742
11073228,-766101
16176384,-8326065
15007802,-5734156
19202,-612224
4915718,-657752
132849,1783
420947,-6225906
7099380,827648
5502080,396449
16023720,4392470
8431863,5522182
11073335,-764861
16205824,-8326060
5242932,-5734156
13337,-546688
3414278,6879144
1640018,29175
414292,3014777
5395700,1650176
5502080,399531
16023720,-4782568
8431863,5486342
11073450,-765366
16232960,-8326062
12255362,-5734156
33298,-546688
9832966,-2885720
657134,56567
454224,-6946580
14962676,229120
5239936,394111
16023720,-1833469
8431864,5240070
11073557,-765963
16260352,-8326065
3014757,-5734156
26370,-481152
6750726,4126888
132729,20472
411473,-2555817
4674036,317696
5371008,394457
16023720,-1440254
8431864,5368326
11073664,-765462
16289792,-8326063
10027155,-5734156
37887,-481152
9699077,-5113688
198150,47608
394834,8323266
414452,229120
5436544,394683
16023720,-2619899
8431864,5429254
11073779,-765127
16317184,-8326061
196676,-5734156
17410,-415616
525318,1898920
263782,9465
419412,524341
15357684,684544
5698688,395890
16023720,-1440246
8431865,5739526
11073886,-764012
16344576,-8326057
7733264,-5734156
50186,-415616
12847622,-7865944
656919,38905
440406,-720737
12080884,652544
5698688,395765
16023720,-653814
8431865,5633542
11073992,-764426
16374016,-8326060
14745674,-5734156
18950,-415616
4851206,-329304
329335,762
423762,-1441782
7820020,387584
5371008,394789
16023720,-2423290
8431866,5364486
11074107,-765298
16401408,-8326062
4980831,-5734156
24328,-350080
6555910,6683304
591478,28154
423506,6553725
14308084,596736
5436544,395547
16023720,-2488823
8431866,5440518
11074214,-765180
16428800,-8326061
12517560,-5734156
49417,-350080
12650758,-3147096
591502,57594
414548,-8257304
5461236,557568
5567616,395394
16023720,5834248
8431867,5527814
11074321,-764839
16458240,-8326059
2752732,-5734156
56328,-284544
14419974,4389800
853692,19451
441430,3670099
12343028,866304
5829760,397490
16023720,7669264
8431867,5797126
11074436,-763651
16485376,-8326056
9699435,-5734156
27407,-284544
4722438,-5375064
984699,46587
424792,4718790
16472052,928000
5764224,396841
16023720,-326130
8431867,5649926
11074543,-764362
16512768,-8326058
524533,-5734156
1540,-219008
394246,1637544
263757,10492
401747,-2490319
2184180,55808
5502080,393434
16023720,263681
8431868,5440518
11074650,-765180
16542208,-8326061
7471115,-5734156
2822,-219008
722438,-7603032
329354,37884
428627,155
9065460,327680
5502080,394846
16023720,-2947578
8431868,5493510
11074765,-765084
16569600,-8326061
14483548,-5734156
23560,-219008
4851974,-590680
591527,65276
436051,4849678
2381044,850688
5567616,396539
16023720,2360844
8431869,5541126
11074872,-764787
16596992,-8326060
5243072,-5734156
9768,-153472
2500614,6421928
2623056,29181
450391,2031737
14637044,4136704
5764224,409375
16023720,-915897
8431869,5829126
11074978,-763662
16626432,-8326055
12255449,-5734156
55617,-153472
14237958,-2818648
3278469,56573
427352,6422756
8739060,3301888
5764224,401444
16023720,-6355424
8431870,5742342
11075093,-764446
16653824,-8326059
2490523,-5734156
39700,-87936
66054,4128424
132814,18430
446035,65623
11555572,-679168
5436544,390563
16023720,-5241355
8431870,5455621
11075200,-765121
16680960,-8326061
10027128,-5734156
65256,-87936
16705541,-5636440
15205750,47870
362835,-7012158
8999924,-1534720
5502080,387221
16023720,-2947601
8431870,5493509
11075307,-764973
16710400,-8326061
262172,-5734156
7413,-22400
1897733,1900456
16254224,9471
331860,-327635
1070324,-460032
5567616,392959
16023720,6948350
8431871,5532165
11075422,-764751
16737792,-8326060
7209118,-5734156
40454,-22400
13569798,-7864408
984830,36863
458326,-3211104
9198068,1656832
5895296,399688
16023720,-7600615
8431871,5867782
11075529,-763511
16765184,-8326055
14745717,-5734156
60959,-22400
15605510,-852056
2033394,512
427864,-3997685
8870132,1950464
5829760,400835
16023721,-8190440
8431872,5735174
11075636,-764029
17408,-8326059
4980840,-5668620
26643,43392
6820614,6619305
984814,27904
454227,5242997
15619060,1003520
5502080,396098
16023721,-7076341
8431872,5477382
11075751,-764979
44800,-8326061
11993179,-5668620
23306,43392
2295814,-3145559
526077,55296
458067,2293992
6247668,221440
5567616,394081
16023721,6227459
8431873,5560070
11075857,-764713
72192,-8326060
2752755,-5668620
13571,108928
3474182,3801513
198173,19201
405589,917587
3167732,462336
5633152,395022
16023721,5113355
8431873,5590534
11075964,-764594
101632,-8326058
9765069,-5668620
52496,108928
13438982,-5439063
1443390,46593
409176,2949310
4086004,1453312
5960832,399857
16023721,1771033
8431873,5905158
11076079,-763442
128768,-8326055
66,-5668620
16925,174464
3219206,1573545
2033156,8450
394329,3211313
11950324,2120960
5829760,401501
16023721,-4848096
8431874,5701638
11076186,-764160
156160,-8326057
7536759,-5668620
59162,174464
15145478,-8191319
1705484,37890
436819,-5308260
11162612,1486592
5502080,399023
16023721,-5110254
8431874,5485062
11076293,-765006
185600,-8326061
14549020,-5668620
7188,174464
1840134,-654679
1246965,65026
456019,1507335
16077812,1251072
5567616,396878
16023721,1705486
8431875,5511686
11076408,-764895
212992,-8326060
4718721,-5668620
33033,240000
2033414,6357929
460401,26883
422228,2031738
14046452,615680
5567616,395621
16023721,-2750967
8431875,5553414
11076515,-764739
240384,-8326060
12255273,-5668620
18195,240000
4657926,-3406935
1246774,56323
423256,-3473180
7690484,1952512
5829760,400843
16023721,788003
8431876,5835782
11076621,-763636
269824,-8326056
2490592,-5668620
57379,305536
14689030,4129961
2229855,18180
417624,5308495
6248692,2248960
5764224,402217
16023721,-4258269
8431876,5750534
11076736,-764579
297216,-8326059
9502922,-5668620
51743,305536
2695174,-5700439
2098833,45572
430419,2687170
11621108,2541056
